(propranolol,beta2)	8	[amod, antagonists, appos]	89	1.0
(propranolol,beta2)	8	[appos, antagonist, amod]	201	1.0
(propranolol,beta2)	8	[prep_with, blockade, amod]	311	1.0
(isoflurane,caspase-3)	9	[agent, induced, partmod, activation, amod]	756	1.0
(isoflurane,caspase-3)	9	[prep_on, activation, amod]	1173	1.0
(indomethacin,phospholipase)	10	[nsubj, had, dobj, effect, prep_on, activity, amod]	22	1.0
(indomethacin,phospholipase)	10	[nsubj, inhibitor, prep_of, activity, amod]	95	1.0
(indomethacin,phospholipase)	10	[nsubj, inhibited, ccomp]	112	1.0
(indomethacin,phospholipase)	10	[nsubj, inhibited, dobj, activity, amod]	611	1.0
(indomethacin,phospholipase)	10	[nsubj, inhibited, dobj]	636	1.0
(indomethacin,phospholipase)	10	[appos, inhibitor, amod]	647	1.0
(indomethacin,phospholipase)	10	[appos, inhibitor, prep_of, activity, amod]	780	1.0
(indomethacin,phospholipase)	10	[agent, inhibited, nsubjpass, activity, nn]	785	1.0
(anti-il-2,cd25)	11	[amod, receptors, appos]	673	1.0
(zuclopenthixol,cyp2d6)	12	[nsubjpass, metabolised, agent]	259	1.0
(doxycycline,smad7)	13	[agent, induced, nsubjpass, expression, amod]	68	1.0
(il-2,il-1)	14	[nn, beta, dep]	25	1.0
(il-2,il-1)	14	[appos, ngf, appos]	38	1.0
(il-2,il-1)	14	[appos, beta, appos, beta, nn]	368	1.0
(il-2,il-1)	14	[appos, factor, nn]	375	1.0
(il-2,il-1)	14	[dep, alpha, dep]	385	1.0
(il-2,il-1)	14	[prep_with, synergized, nsubj]	431	1.0
(il-2,il-1)	14	[prep_of, expression, amod]	474	1.0
(il-2,il-1)	14	[appos, csf, nn]	511	1.0
(il-2,il-1)	14	[appos, interleukin, appos]	622	1.0
(il-2,il-1)	14	[amod, alpha, dep]	625	1.0
(il-2,il-1)	14	[appos, tnf, appos]	634	1.0
(il-2,il-1)	14	[nn, cells, nn]	664	1.0
(il-2,il-1)	14	[prep_with, synergizes, nsubj]	712	1.0
(il-2,il-1)	14	[nn, production, nn]	716	1.0
(il-2,il-1)	14	[prep_with, combination, prep_in]	774	1.0
(il-2,il-1)	14	[dep, beta, nn]	793	1.0
(il-2,il-1)	14	[appos, beta, nn]	913	1.0
(il-2,il-1)	14	[pobj, with, dep, with, pobj]	958	1.0
(il-2,il-1)	14	[nn, receptors, nn]	959	1.0
(il-2,il-1)	14	[appos, beta, appos]	961	1.0
(il-2,il-1)	14	[appos, alpha, nn]	971	1.0
(il-2,il-1)	14	[agent, followed, partmod]	985	1.0
(il-2,il-1)	14	[nn, treatment, nn]	1017	1.0
(il-2,il-1)	14	[appos, antagonist, nn]	1025	1.0
(il-2,il-1)	14	[appos, production, nn]	1073	1.0
(il-2,il-1)	14	[nn, expression, amod]	1098	1.0
(il-2,il-1)	14	[nn, receptor, nn]	1104	1.0
(il-2,il-1)	14	[pobj, to, dep, to, pobj]	1125	1.0
(il-2,il-1)	14	[pobj, by, dep, by, pobj]	1153	1.0
(il-2,il-1)	14	[nn, levels, nn]	1160	1.0
(il-2,il-1)	14	[nn, therapy, nn]	1174	1.0
(corticosteroids,leukotriene)	15	[appos, antagonist, amod]	201	1.0
(corticosteroids,leukotriene)	15	[appos, antagonists, amod]	921	1.0
(gliclazide,niddm)	16	[nsubjpass, associated, prep_with]	328	1.0
(tolbutamide,niddm)	17	[prep_in, patients, prep_with]	732	1.0
(dipyridamole,pde5)	18	[appos, inhibitor, nn]	333	1.0
(dipyridamole,pde5)	18	[appos, inhibitors, num]	361	1.0
(dipyridamole,pde5)	18	[amod, inhibitors, num]	603	1.0
(geldanamycin,hsp90)	19	[prep_as, inhibitor, amod]	39	1.0
(geldanamycin,hsp90)	19	[prep_such_as, inhibitors, nn]	49	1.0
(geldanamycin,hsp90)	19	[prep_with, inhibited, nsubjpass]	51	1.0
(geldanamycin,hsp90)	19	[prep_like, inhibitors, amod]	85	1.0
(geldanamycin,hsp90)	19	[dobj, inhibitors, nsubj]	109	1.0
(geldanamycin,hsp90)	19	[dep, inhibitors, prep_of]	195	1.0
(geldanamycin,hsp90)	19	[appos, antagonist, amod]	201	1.0
(geldanamycin,hsp90)	19	[amod, protein, appos]	229	1.0
(geldanamycin,hsp90)	19	[dep, inhibitor, prep_of]	244	1.0
(geldanamycin,hsp90)	19	[amod, inhibition, prep_of]	248	1.0
(geldanamycin,hsp90)	19	[dobj, using, nsubj]	284	1.0
(geldanamycin,hsp90)	19	[appos, inhibitors, prep_of]	290	1.0
(geldanamycin,hsp90)	19	[prep_with, cells, prep_of, treatment, appos, inhibitor, prep_of]	304	1.0
(geldanamycin,hsp90)	19	[appos, inhibitor, nn]	333	1.0
(geldanamycin,hsp90)	19	[appos, inhibitor, prep_of]	343	1.0
(geldanamycin,hsp90)	19	[appos, inhibitors, nn]	348	1.0
(geldanamycin,hsp90)	19	[appos, inhibitors, num]	361	1.0
(geldanamycin,hsp90)	19	[nsubj, inhibitor, prep_of]	434	1.0
(geldanamycin,hsp90)	19	[prep_such_as, inhibitors, prep_of]	486	1.0
(geldanamycin,hsp90)	19	[appos, blocker, prep_of]	508	1.0
(geldanamycin,hsp90)	19	[nsubj, inhibits, dobj]	576	1.0
(geldanamycin,hsp90)	19	[nsubj, inhibitor, nn]	599	1.0
(geldanamycin,hsp90)	19	[amod, inhibitors, num]	603	1.0
(geldanamycin,hsp90)	19	[appos, inhibitor, amod]	647	1.0
(geldanamycin,hsp90)	19	[prep_of, binding, prep_to]	661	1.0
(geldanamycin,hsp90)	19	[dobj, using, partmod]	667	1.0
(geldanamycin,hsp90)	19	[nsubj, binds, dobj]	708	1.0
(geldanamycin,hsp90)	19	[prep_with, inhibition, amod]	719	1.0
(geldanamycin,hsp90)	19	[prep_such_as, inhibitors, num]	731	1.0
(geldanamycin,hsp90)	19	[nn, a, amod]	762	1.0
(geldanamycin,hsp90)	19	[appos, inhibitor, prep_of, activity, amod]	780	1.0
(geldanamycin,hsp90)	19	[dep, inhibition, prep_of]	789	1.0
(geldanamycin,hsp90)	19	[amod, inhibitors, amod]	818	1.0
(geldanamycin,hsp90)	19	[rcmod, inhibitor, prep_of]	826	1.0
(geldanamycin,hsp90)	19	[dep, inhibitor, amod]	870	1.0
(geldanamycin,hsp90)	19	[appos, inhibitors, amod]	888	1.0
(geldanamycin,hsp90)	19	[nsubj, decreased, dobj, phosphorylation, prep_of]	912	1.0
(geldanamycin,hsp90)	19	[prep_by, inhibited, nsubj]	916	1.0
(geldanamycin,hsp90)	19	[prep_of, target, appos]	932	1.0
(geldanamycin,hsp90)	19	[prep_by, inhibition, amod]	948	1.0
(geldanamycin,hsp90)	19	[appos, protein, appos]	968	1.0
(geldanamycin,hsp90)	19	[nsubj, binds, prep_to]	982	1.0
(geldanamycin,hsp90)	19	[nsubj, interacts, prep_with]	1059	1.0
(geldanamycin,hsp90)	19	[amod, selective, dep]	1115	1.0
(geldanamycin,hsp90)	19	[prep_including, inhibitors, amod]	1122	1.0
(geldanamycin,hsp90)	19	[appos, inhibitor, num]	1123	1.0
(geldanamycin,hsp90)	19	[agent, inhibition, partmod]	1133	1.0
(geldanamycin,hsp90)	19	[prep_by, inhibition, prep_of]	1140	1.0
(geldanamycin,hsp90)	19	[nsubj, inhibitor, amod]	1158	1.0
(geldanamycin,hsp90)	19	[nsubj, inhibits, dobj, activity, prep_of]	1165	1.0
(geldanamycin,hsp90)	19	[prep_with, activity, amod]	1168	1.0
(geldanamycin,hsp90)	19	[prep_by, activity, amod]	1187	1.0
(geldanamycin,hsp90)	19	[appos, antagonist, prep_of]	1203	1.0
(melatonin,bcl-2)	20	[nsubj, enhanced, dobj, expression, prep_of]	476	1.0
(melatonin,bcl-2)	20	[amod, expression, nn]	572	1.0
(melatonin,bcl-2)	20	[amod, genes, amod]	1045	1.0
(carbamates,faah)	21	[prep_by, inactivation, nn]	227	1.0
(carbamates,faah)	21	[nsubj, inhibit, dobj]	298	1.0
(pge2,pgd2)	22	[prep_than, potent, nsubj]	0	1.0
(pge2,pgd2)	22	[dep, alpha, dep]	385	1.0
(pge2,pgd2)	22	[appos, alpha, appos]	430	1.0
(pge2,pgd2)	22	[nn, alpha, appos]	514	1.0
(pge2,pgd2)	22	[prep_to, reduced, nsubj]	833	1.0
(pge2,pgd2)	22	[partmod, followed, agent]	964	1.0
(pge2,pgd2)	22	[appos, alpha, nn]	971	1.0
(pge2,pgd2)	22	[nn, alpha, dep]	1084	1.0
(losartan,urat1)	23	[nsubj, inhibited, dobj]	636	1.0
(aldosterone,bmp-6)	24	[nsubj, decreased, dobj, expression, nn]	369	1.0
(gm-csf,il-13)	25	[dep, factor, dep]	240	1.0
(gm-csf,il-13)	25	[nn, expression, nn]	374	1.0
(gm-csf,il-13)	25	[appos, factor, dep]	419	1.0
(gm-csf,il-13)	25	[amod, alpha, dep]	625	1.0
(gm-csf,il-13)	25	[appos, factor, appos]	1094	1.0
(prostacyclin,cox-1)	26	[nn, synthase, appos]	1230	1.0
(astemizole,cyp2j2)	27	[appos, inhibitor, nn]	333	1.0
(prostacyclin,cox-2)	28	[dobj, inhibitors, nsubj]	109	1.0
(prostacyclin,cox-2)	28	[nsubj, induces, dobj, expression, nn]	261	1.0
(prostacyclin,cox-2)	28	[nn, receptor, appos]	1211	1.0
(gm-csf,il-15)	29	[dep, factor, dep]	240	1.0
(gm-csf,il-15)	29	[prep_with, combination, prep_in]	774	1.0
(gm-csf,il-15)	29	[appos, factor, amod]	1192	1.0
(amiloride,kallikrein)	30	[nsubj, inhibit, dobj, activity, prep_of]	437	1.0
(amiloride,kallikrein)	30	[rcmod, inhibits, acomp]	460	1.0
(amiloride,kallikrein)	30	[agent, inhibited, nsubjpass, activity, prep_of]	1099	1.0
(diphenhydramine,cyp2d6)	31	[nsubj, inhibit, dobj, activity, amod]	123	1.0
(diphenhydramine,cyp2d6)	31	[prep_on, activity, prep_of]	442	1.0
(diphenhydramine,cyp2d6)	31	[nsubj, inhibited, dobj]	636	1.0
(diphenhydramine,cyp2d6)	31	[nsubj, substrate, amod]	1163	1.0
(gm-csf,il-10)	32	[dep, factor, dep]	240	1.0
(gm-csf,il-10)	32	[nsubj, induces, dobj, expression, nn]	261	1.0
(gm-csf,il-10)	32	[appos, factor, dep]	419	1.0
(gm-csf,il-10)	32	[appos, levels, amod]	490	1.0
(gm-csf,il-10)	32	[amod, levels, prep_of]	607	1.0
(gm-csf,il-10)	32	[amod, alpha, dep]	625	1.0
(gm-csf,il-10)	32	[prep_with, associated, nsubjpass]	877	1.0
(gm-csf,il-10)	32	[appos, viii, appos]	1096	1.0
(gm-csf,il-10)	32	[appos, factor, amod]	1192	1.0
(valsartan,adiponectin)	33	[prep_on, levels, nn]	133	1.0
(forskolin,sf-1)	34	[amod, levels, nn]	46	1.0
(forskolin,sf-1)	34	[nsubj, increased, dobj, expression, prep_of]	359	1.0
(gm-csf,il-11)	35	[appos, scf, appos]	524	1.0
(gm-csf,il-11)	35	[appos, genes, amod]	1171	1.0
(il-11,gm-csf)	36	[amod, genes, appos]	423	1.0
(il-11,gm-csf)	36	[appos, scf, appos]	524	1.0
(capecitabine,dlts)	37	[prep_of, toxicities, appos]	905	1.0
(pranlukast,cyslt1)	38	[amod, antagonists, appos]	89	1.0
(pranlukast,cyslt1)	38	[appos, antagonist, appos]	94	1.0
(pranlukast,cyslt1)	38	[appos, antagonist, amod]	201	1.0
(pranlukast,cyslt1)	38	[amod, antagonists, amod]	271	1.0
(cetuximab,egfr)	39	[appos, antibody, partmod, directed, prep_against]	16	1.0
(cetuximab,egfr)	39	[nsubj, antibody, partmod, directed, prep_against]	82	1.0
(cetuximab,egfr)	39	[nsubj, receptor, appos]	96	1.0
(cetuximab,egfr)	39	[appos, blocker, amod]	126	1.0
(cetuximab,egfr)	39	[amod, inhibitors, appos]	142	1.0
(cetuximab,egfr)	39	[rcmod, binds, prep_to]	154	1.0
(cetuximab,egfr)	39	[appos, inhibitor, prep_of, receptor, appos]	213	1.0
(cetuximab,egfr)	39	[amod, receptor, appos]	247	1.0
(cetuximab,egfr)	39	[amod, binds, prep_to]	296	1.0
(cetuximab,egfr)	39	[prep_with, blockade, amod]	311	1.0
(cetuximab,egfr)	39	[appos, inhibitor, nn]	333	1.0
(cetuximab,egfr)	39	[appos, receptor, appos]	413	1.0
(cetuximab,egfr)	39	[dep, antibody, prep_against]	420	1.0
(cetuximab,egfr)	39	[agent, signaling, partmod]	482	1.0
(cetuximab,egfr)	39	[nsubj, antibody, amod]	503	1.0
(cetuximab,egfr)	39	[appos, antibody, amod]	512	1.0
(cetuximab,egfr)	39	[nsubj, antibody, partmod, targeted, prep_against]	612	1.0
(cetuximab,egfr)	39	[appos, antibody, prep_to]	630	1.0
(cetuximab,egfr)	39	[nsubj, inhibited, dobj]	636	1.0
(cetuximab,egfr)	39	[appos, inhibitor, amod]	647	1.0
(cetuximab,egfr)	39	[appos, antibody, partmod, targeting, dobj]	692	1.0
(cetuximab,egfr)	39	[dep, receptor, appos]	714	1.0
(cetuximab,egfr)	39	[nsubj, antibody, appos]	790	1.0
(cetuximab,egfr)	39	[amod, inhibitors, amod]	818	1.0
(cetuximab,egfr)	39	[prep_such_as, inhibitors, amod]	838	1.0
(cetuximab,egfr)	39	[amod, inhibitor, amod]	848	1.0
(cetuximab,egfr)	39	[nsubj, blocked, dobj, activation, prep_of]	854	1.0
(cetuximab,egfr)	39	[nsubj, antibody, rcmod, binds, prep_to]	873	1.0
(cetuximab,egfr)	39	[appos, antibody, prep_against]	876	1.0
(cetuximab,egfr)	39	[appos, inhibitors, amod]	888	1.0
(cetuximab,egfr)	39	[rcmod, targets, dobj]	889	1.0
(cetuximab,egfr)	39	[prep_by, inhibition, amod]	948	1.0
(cetuximab,egfr)	39	[prep_with, inhibition, nn]	953	1.0
(cetuximab,egfr)	39	[appos, antibody, nn]	962	1.0
(cetuximab,egfr)	39	[agent, blocked, nsubjpass]	965	1.0
(cetuximab,egfr)	39	[nsubj, antibody, prep_against]	972	1.0
(cetuximab,egfr)	39	[nsubj, binds, prep_to]	982	1.0
(cetuximab,egfr)	39	[prep_with, receptor, appos]	998	1.0
(cetuximab,egfr)	39	[nsubj, antibody, rcmod, targets, dobj]	1032	1.0
(cetuximab,egfr)	39	[nsubj, inhibited, dobj, activation, prep_of]	1139	1.0
(cetuximab,egfr)	39	[dep, inhibitors, amod]	1149	1.0
(cetuximab,egfr)	39	[nsubj, inhibited, dobj, autophosphorylation, prep_of]	1183	1.0
(cetuximab,egfr)	39	[nsubj, antibody, partmod, targeting, dobj]	1222	1.0
(gm-csf,il-18)	40	[dep, factor, dep]	240	1.0
(gm-csf,il-18)	40	[appos, factor, dep]	419	1.0
(cysteamine,gastrin)	41	[nsubj, increased, dobj, secretion, amod]	394	1.0
(cysteamine,gastrin)	41	[nsubj, increased, dobj, release, nn]	483	1.0
(cysteamine,gastrin)	41	[amod, group, prep_in, increased, nsubj]	1031	1.0
(nadh,nad1)	42	[amod, gene, appos]	48	1.0
(nadh,nad1)	42	[nn, dehydrogenase, appos]	177	1.0
(nadh,nad3)	43	[nn, dehydrogenase, appos]	177	1.0
(nadh,nad3)	43	[nn, gene, nn]	784	1.0
(telmisartan,abca1)	44	[nsubj, increased, dobj, expression, prep_of]	359	1.0
(telmisartan,abca1)	44	[nsubj, increased, dobj, levels, nn]	834	1.0
(abciximab,p-selectin)	45	[nsubj, increased, dobj, expression, amod]	198	1.0
(capsaicin,ppargamma)	46	[nsubj, inhibited, dobj, expression, prep_of]	695	1.0
(mitoxantrone,abcg2)	47	[amod, protein, appos]	229	1.0
(mitoxantrone,abcg2)	47	[appos, substrate, nn]	356	1.0
(mitoxantrone,abcg2)	47	[amod, protein, dep]	769	1.0
(mitoxantrone,abcg2)	47	[appos, substrate, amod]	1023	1.0
(nadh,nad4)	48	[nn, dehydrogenase, appos]	177	1.0
(nadh,nad4)	48	[nn, gene, appos]	371	1.0
(nadh,nad4)	48	[amod, i, appos]	518	1.0
(vinblastine,mdr1)	49	[nsubj, had, dobj, effect, prep_on, levels, amod]	534	1.0
(vinblastine,mdr1)	49	[appos, substrate, prep_of]	819	1.0
(glyburide,cyp2c9)	50	[amod, phenytoin, amod, losartan, prep_including, drugs, dobj, metabolizes, nsubj]	70	1.0
(glyburide,cyp2c9)	50	[nsubj, showed, prep_on]	377	1.0
(pgi2,pgis)	51	[amod, synthase, appos]	429	1.0
(pgi2,pgis)	51	[nn, synthase, appos]	1230	1.0
(pge2,pges)	52	[amod, synthase, appos]	429	1.0
(pge2,pges)	52	[appos, activity, nn]	560	1.0
(pitavastatin,nf-kappab)	53	[prep_of, activity, amod]	79	1.0
(pitavastatin,nf-kappab)	53	[nsubj, decreased, dobj, activity, prep_of]	325	1.0
(pitavastatin,nf-kappab)	53	[nsubj, inhibits, dobj, activation, amod]	1046	1.0
(pitavastatin,nf-kappab)	53	[prep_of, effect, dobj, examined, prep_on]	1110	1.0
(pitavastatin,nf-kappab)	53	[nsubj, inhibited, dobj, activation, prep_of]	1139	1.0
(pitavastatin,nf-kappab)	53	[nsubj, reduced, dobj, activity, prep_of]	1167	1.0
(pitavastatin,nf-kappab)	53	[prep_on, activation, amod]	1173	1.0
(glibenclamide,cftr)	54	[appos, blocker, nn]	221	1.0
(glibenclamide,cftr)	54	[amod, inhibition, prep_of]	248	1.0
(glibenclamide,cftr)	54	[appos, blocker, prep_of]	508	1.0
(glibenclamide,cftr)	54	[nsubj, inhibits, dobj]	576	1.0
(glibenclamide,cftr)	54	[appos, inhibitor, amod]	647	1.0
(glibenclamide,cftr)	54	[nsubj, blocks, dobj]	894	1.0
(genistein,ifn-gamma)	55	[partmod, followed, agent]	964	1.0
(atra,mef2c)	56	[nsubj, regulates, dobj, activity, amod]	440	1.0
(cyclosporine,statin)	57	[nsubj, increases, dobj, levels, amod]	1131	1.0
(genistein,aromatase)	58	[nsubj, increased, dobj, activity, amod]	288	1.0
(genistein,aromatase)	58	[nsubj, inhibit, dobj]	298	1.0
(genistein,aromatase)	58	[nsubj, stimulated, dobj, activity, amod]	626	1.0
(genistein,aromatase)	58	[nsubj, increase, dobj, activity, amod]	930	1.0
(vardenafil,pde5)	59	[prep_such_as, inhibitors, nn]	49	1.0
(vardenafil,pde5)	59	[nsubj, inhibited, prep_by]	277	1.0
(vardenafil,pde5)	59	[appos, inhibitor, nn]	333	1.0
(vardenafil,pde5)	59	[amod, inhibitor, appos]	464	1.0
(vardenafil,pde5)	59	[dep, inhibitors, nn]	587	1.0
(vardenafil,pde5)	59	[nsubj, inhibitor, nn]	599	1.0
(vardenafil,pde5)	59	[amod, inhibitors, num]	603	1.0
(vardenafil,pde5)	59	[appos, inhibitor, amod]	647	1.0
(vardenafil,pde5)	59	[dep, inhibitors, num]	666	1.0
(vardenafil,pde5)	59	[amod, inhibitors, amod]	818	1.0
(vardenafil,pde5)	59	[nsubj, inhibitor, appos]	928	1.0
(vardenafil,pde5)	59	[dep, inhibitors, amod]	1149	1.0
(vardenafil,pde5)	59	[nsubj, inhibitors, nn]	1218	1.0
(vardenafil,pde5)	59	[appos, inhibitor, appos]	1225	1.0
(vardenafil,pde5)	59	[nsubj, has, dobj, affinity, prep_for]	1227	1.0
(lansoprazole,ho-1)	60	[amod, expression, nn]	572	1.0
(lansoprazole,ho-1)	60	[agent, induced, partmod, expression, nn]	595	1.0
(lansoprazole,ho-1)	60	[nsubj, increased, dobj, levels, nn]	834	1.0
(lansoprazole,ho-1)	60	[prep_by, expression, nn]	1030	1.0
(noradrenaline,endothelin-1)	61	[prep_than, potent, nsubj]	0	1.0
(il-2,nf-kappab)	62	[nsubj, increased, dobj, activity, amod]	288	1.0
(il-2,nf-kappab)	62	[nn, gene, appos]	371	1.0
(il-2,nf-kappab)	62	[nsubj, activate, dobj]	1063	1.0
(arsenite,parp)	63	[prep_on, activity, nn]	813	1.0
(flutamide,lhrh)	64	[appos, agonist, nn]	1072	1.0
(d-amphetamine,amph)	65	[nn, sulfate, appos]	397	1.0
(d-amphetamine,amph)	65	[amod, sulfate, appos]	467	1.0
(d-amphetamine,amph)	65	[amod, treatment, appos]	736	1.0
(d-amphetamine,amph)	65	[prep_of, concentrations, appos]	1121	1.0
(d-amphetamine,amph)	65	[amod, administration, appos]	1148	1.0
(lovastatin,cyp3a4)	66	[nsubj, substrates, prep_of]	105	1.0
(lovastatin,cyp3a4)	66	[nsubjpass, metabolized, agent]	447	1.0
(lovastatin,cyp3a4)	66	[nsubj, inhibited, dobj, activity, amod]	611	1.0
(topotecan,dlts)	67	[prep_of, toxicities, appos]	905	1.0
(suramin,vegf)	68	[agent, affected, nsubjpass]	189	1.0
(hydroquinone,dt-diaphorase)	69	[prep_to, catalyzes, nsubj]	144	1.0
(dexamethasone,lactase)	70	[nsubj, inhibits, dobj, activity, amod]	4	1.0
(dexamethasone,lactase)	70	[amod, activities, nn]	553	1.0
(tamoxifen,heparanase)	71	[prep_on, expression, amod]	537	1.0
(tamoxifen,her-2)	72	[nn, resistance, prep_in]	172	1.0
(risperidone,cyp2d6)	73	[nsubj, substrate, prep_for]	45	1.0
(risperidone,cyp2d6)	73	[nsubjpass, metabolized, agent]	447	1.0
(risperidone,cyp2d6)	73	[prep_of, metabolism, prep_in, involved, nsubjpass]	689	1.0
(staurosporine,hsp27)	74	[agent, reduced, nsubjpass]	836	1.0
(atorvastatin,pcsk9)	75	[nsubj, increased, dobj]	138	1.0
(atorvastatin,pcsk9)	75	[nsubj, increases, dobj, levels, amod]	1131	1.0
(promethazine,herg)	76	[prep_of, effects, dobj, investigated, prepc_on]	1083	1.0
(sildenafil,copd)	77	[dobj, received, nsubj, patients, prep_with]	93	1.0
(sildenafil,copd)	77	[amod, disease, appos]	617	1.0
(rituximab,bcl-2)	78	[nsubj, inhibited, dobj, expression, prep_of]	695	1.0
(lovastatin,p21ras)	79	[nsubj, reduced, dobj]	103	1.0
(lovastatin,p21ras)	79	[nsubj, blocked, prep_to]	1093	1.0
(fenofibrate,ldlr)	80	[nsubj, increased, dobj, expression, amod]	198	1.0
(fenofibrate,ldlr)	80	[prep_by, expression, amod]	461	1.0
(fenofibrate,ldlr)	80	[prep_of, effects, dobj, investigated, prep_on, expression, nn]	489	1.0
(fenofibrate,ldlr)	80	[nsubj, increased, dobj, expression, nn]	944	1.0
(fenofibrate,ldlr)	80	[partmod, induced, dobj, expression, amod]	1076	1.0
(fenofibrate,ldlr)	80	[prep_on, expression, nn]	1097	1.0
(pge2,pga1)	81	[amod, alpha, dep]	625	1.0
(pge2,pga1)	81	[appos, alpha, nn]	971	1.0
(melatonin,gnrh)	82	[prep_on, levels, nn]	133	1.0
(melatonin,gnrh)	82	[nsubj, stimulated, dobj, release, amod]	187	1.0
(melatonin,gnrh)	82	[nn, hormone, appos]	273	1.0
(melatonin,gnrh)	82	[prep_by, expression, amod]	461	1.0
(melatonin,gnrh)	82	[nsubj, reduced, prep_to]	1155	1.0
(cimetidine,cyp3a)	83	[nsubj, inhibit, dobj]	298	1.0
(cimetidine,cyp3a)	83	[xsubj, inhibit, dobj, activity, amod]	354	1.0
(cimetidine,cyp3a)	83	[nsubj, inhibitor, prep_of]	434	1.0
(5-asa,inos)	84	[nsubj, inhibits, dobj, expression, amod]	81	1.0
(rabeprazole,mucin)	85	[prep_on, secretion, nn]	477	1.0
(dexamethasone,icam-1)	86	[nsubj, suppressed, dobj, expression, nn]	604	1.0
(dexamethasone,icam-1)	86	[prep_of, effect, dobj, investigated, prep_on, expression, nn]	677	1.0
(dexamethasone,icam-1)	86	[nsubj, inhibited, dobj, expression, prep_of]	695	1.0
(dexamethasone,icam-1)	86	[nsubj, had, dobj, effect, prep_on, expression, nn]	931	1.0
(dexamethasone,icam-1)	86	[prep_on, expression, nn]	1097	1.0
(dexamethasone,icam-1)	86	[nsubj, influence, dobj, expression, nn]	1136	1.0
(dexamethasone,icam-1)	86	[nsubj, inhibit, dobj, expression, nn]	1175	1.0
(clenbuterol,beta2)	87	[appos, agonist, amod]	724	1.0
(rosiglitazone,pepck)	88	[nsubj, induces, dobj, expression, amod]	578	1.0
(oltipraz,nrf2)	89	[nsubj, increased, prep_in, mice, amod]	184	1.0
(oltipraz,nrf2)	89	[prep_by, activation, amod]	781	1.0
(oltipraz,nrf2)	89	[appos, activator, prep_of]	923	1.0
(doxazosin,alpha1)	90	[appos, blocker, amod]	126	1.0
(doxazosin,alpha1)	90	[appos, antagonist, amod]	201	1.0
(cyclosporin,cox-2)	91	[prep_with, expression, nn]	654	1.0
(ddavp,p-selectin)	92	[nsubj, induce, dobj, expression, amod]	1029	1.0
(troglitazone,ppargamma)	93	[prep_by, activation, nn]	19	1.0
(troglitazone,ppargamma)	93	[prep_such_as, ligands, nn]	23	1.0
(troglitazone,ppargamma)	93	[amod, activity, nn]	216	1.0
(troglitazone,ppargamma)	93	[amod, agonists, appos]	228	1.0
(troglitazone,ppargamma)	93	[prep_such_as, agonists, nn]	336	1.0
(troglitazone,ppargamma)	93	[appos, ligand, prep_for]	366	1.0
(troglitazone,ppargamma)	93	[nsubj, induces, dobj, expression, prep_of]	403	1.0
(troglitazone,ppargamma)	93	[dep, agonists, nn]	406	1.0
(troglitazone,ppargamma)	93	[prep_of, effect, nsubjpass, mediated, agent]	557	1.0
(troglitazone,ppargamma)	93	[amod, activators, nn]	627	1.0
(troglitazone,ppargamma)	93	[appos, agonists, nn]	651	1.0
(troglitazone,ppargamma)	93	[appos, activator, nn]	653	1.0
(troglitazone,ppargamma)	93	[nsubj, agonist, nn]	658	1.0
